case_id,type,turn_1_expected,turn_1,turn_2_expected,turn_2,turn_3_expected,turn_3,turn_4_expected,turn_4
1208,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ProductPriceIntent,iPhone 16 giá bao nhiêu,OrderDetailIntent,đơn này bao nhiêu tiền
1209,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ProductPriceIntent,iPhone 16 giá bao nhiêu,OrderStatusIntent,kiểm tra đơn này
1210,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ProductPriceIntent,iPhone 16 giá bao nhiêu,ShippingTrackingIntent,shipper tới chưa
1211,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ProductSearchIntent,tìm Samsung Galaxy S26 Ultra,OrderDetailIntent,xem chi tiết đơn này
1212,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ProductSearchIntent,tìm Samsung Galaxy S26 Ultra,OrderStatusIntent,đơn này đang ở đâu
1213,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ProductSearchIntent,tìm Samsung Galaxy S26 Ultra,ShippingTrackingIntent,đơn này giao tới đâu
1214,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ProductSearchIntent,tìm Samsung Galaxy S26 Ultra,OrderCancelIntent,hủy đơn này
1215,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ProductSearchIntent,tìm Samsung Galaxy S26 Ultra,OrderModifyIntent,sửa đơn này
1216,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ProductSearchIntent,tìm Samsung Galaxy S26 Ultra,RefundStatusIntent,hoàn tiền đơn này
1217,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ProductSearchIntent,tìm Samsung Galaxy S26 Ultra,ComplaintIntent,khiếu nại đơn này
1218,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ProductSearchIntent,tìm Samsung Galaxy S26 Ultra,OrderDetailIntent,đơn này bao nhiêu tiền
1219,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ProductSearchIntent,tìm Samsung Galaxy S26 Ultra,OrderStatusIntent,kiểm tra đơn này
1220,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ProductSearchIntent,tìm Samsung Galaxy S26 Ultra,ShippingTrackingIntent,shipper tới chưa
1221,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ProductRecommendationIntent,tư vấn điện thoại chụp ảnh,OrderDetailIntent,xem chi tiết đơn này
1222,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ProductRecommendationIntent,tư vấn điện thoại chụp ảnh,OrderStatusIntent,đơn này đang ở đâu
1223,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ProductRecommendationIntent,tư vấn điện thoại chụp ảnh,ShippingTrackingIntent,đơn này giao tới đâu
1224,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ProductRecommendationIntent,tư vấn điện thoại chụp ảnh,OrderCancelIntent,hủy đơn này
1225,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ProductRecommendationIntent,tư vấn điện thoại chụp ảnh,OrderModifyIntent,sửa đơn này
1226,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ProductRecommendationIntent,tư vấn điện thoại chụp ảnh,RefundStatusIntent,hoàn tiền đơn này
1227,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ProductRecommendationIntent,tư vấn điện thoại chụp ảnh,ComplaintIntent,khiếu nại đơn này
1228,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ProductRecommendationIntent,tư vấn điện thoại chụp ảnh,OrderDetailIntent,đơn này bao nhiêu tiền
1229,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ProductRecommendationIntent,tư vấn điện thoại chụp ảnh,OrderStatusIntent,kiểm tra đơn này
1230,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ProductRecommendationIntent,tư vấn điện thoại chụp ảnh,ShippingTrackingIntent,shipper tới chưa
1231,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,StoreInfoIntent,shop mở cửa lúc mấy giờ,OrderDetailIntent,xem chi tiết đơn này
1232,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,StoreInfoIntent,shop mở cửa lúc mấy giờ,OrderStatusIntent,đơn này đang ở đâu
1233,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,StoreInfoIntent,shop mở cửa lúc mấy giờ,ShippingTrackingIntent,đơn này giao tới đâu
1234,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,StoreInfoIntent,shop mở cửa lúc mấy giờ,OrderCancelIntent,hủy đơn này
1235,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,StoreInfoIntent,shop mở cửa lúc mấy giờ,OrderModifyIntent,sửa đơn này
1236,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,StoreInfoIntent,shop mở cửa lúc mấy giờ,RefundStatusIntent,hoàn tiền đơn này
1237,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,StoreInfoIntent,shop mở cửa lúc mấy giờ,ComplaintIntent,khiếu nại đơn này
1238,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,StoreInfoIntent,shop mở cửa lúc mấy giờ,OrderDetailIntent,đơn này bao nhiêu tiền
1239,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,StoreInfoIntent,shop mở cửa lúc mấy giờ,OrderStatusIntent,kiểm tra đơn này
1240,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,StoreInfoIntent,shop mở cửa lúc mấy giờ,ShippingTrackingIntent,shipper tới chưa
1241,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,GreetingIntent,xin chào shop,OrderDetailIntent,xem chi tiết đơn này
1242,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,GreetingIntent,xin chào shop,OrderStatusIntent,đơn này đang ở đâu
1243,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,GreetingIntent,xin chào shop,ShippingTrackingIntent,đơn này giao tới đâu
1244,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,GreetingIntent,xin chào shop,OrderCancelIntent,hủy đơn này
1245,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,GreetingIntent,xin chào shop,OrderModifyIntent,sửa đơn này
1246,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,GreetingIntent,xin chào shop,RefundStatusIntent,hoàn tiền đơn này
1247,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,GreetingIntent,xin chào shop,ComplaintIntent,khiếu nại đơn này
1248,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,GreetingIntent,xin chào shop,OrderDetailIntent,đơn này bao nhiêu tiền
1249,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,GreetingIntent,xin chào shop,OrderStatusIntent,kiểm tra đơn này
1250,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,GreetingIntent,xin chào shop,ShippingTrackingIntent,shipper tới chưa
1251,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,FallbackIntent,kể cho tôi chuyện cổ tích,OrderDetailIntent,xem chi tiết đơn này
1252,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,FallbackIntent,kể cho tôi chuyện cổ tích,OrderStatusIntent,đơn này đang ở đâu
1253,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,FallbackIntent,kể cho tôi chuyện cổ tích,ShippingTrackingIntent,đơn này giao tới đâu
1254,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,FallbackIntent,kể cho tôi chuyện cổ tích,OrderCancelIntent,hủy đơn này
1255,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,FallbackIntent,kể cho tôi chuyện cổ tích,OrderModifyIntent,sửa đơn này
1256,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,FallbackIntent,kể cho tôi chuyện cổ tích,RefundStatusIntent,hoàn tiền đơn này
1257,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,FallbackIntent,kể cho tôi chuyện cổ tích,ComplaintIntent,khiếu nại đơn này
1258,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,FallbackIntent,kể cho tôi chuyện cổ tích,OrderDetailIntent,đơn này bao nhiêu tiền
1259,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,FallbackIntent,kể cho tôi chuyện cổ tích,OrderStatusIntent,kiểm tra đơn này
1260,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,FallbackIntent,kể cho tôi chuyện cổ tích,ShippingTrackingIntent,shipper tới chưa
1261,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ShippingPolicyIntent,phí ship bao nhiêu,OrderDetailIntent,xem chi tiết đơn này
1262,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ShippingPolicyIntent,phí ship bao nhiêu,OrderStatusIntent,đơn này đang ở đâu
1263,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ShippingPolicyIntent,phí ship bao nhiêu,ShippingTrackingIntent,đơn này giao tới đâu
1264,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ShippingPolicyIntent,phí ship bao nhiêu,OrderCancelIntent,hủy đơn này
1265,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ShippingPolicyIntent,phí ship bao nhiêu,OrderModifyIntent,sửa đơn này
1266,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ShippingPolicyIntent,phí ship bao nhiêu,RefundStatusIntent,hoàn tiền đơn này
1267,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ShippingPolicyIntent,phí ship bao nhiêu,ComplaintIntent,khiếu nại đơn này
1268,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ShippingPolicyIntent,phí ship bao nhiêu,OrderDetailIntent,đơn này bao nhiêu tiền
1269,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ShippingPolicyIntent,phí ship bao nhiêu,OrderStatusIntent,kiểm tra đơn này
1270,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,ShippingPolicyIntent,phí ship bao nhiêu,ShippingTrackingIntent,shipper tới chưa
1271,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,PaymentMethodIntent,shop có nhận momo không,OrderDetailIntent,xem chi tiết đơn này
1272,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,PaymentMethodIntent,shop có nhận momo không,OrderStatusIntent,đơn này đang ở đâu
1273,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,PaymentMethodIntent,shop có nhận momo không,ShippingTrackingIntent,đơn này giao tới đâu
1274,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,PaymentMethodIntent,shop có nhận momo không,OrderCancelIntent,hủy đơn này
1275,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,PaymentMethodIntent,shop có nhận momo không,OrderModifyIntent,sửa đơn này
1276,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,PaymentMethodIntent,shop có nhận momo không,RefundStatusIntent,hoàn tiền đơn này
1277,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,PaymentMethodIntent,shop có nhận momo không,ComplaintIntent,khiếu nại đơn này
1278,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,PaymentMethodIntent,shop có nhận momo không,OrderDetailIntent,đơn này bao nhiêu tiền
1279,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,PaymentMethodIntent,shop có nhận momo không,OrderStatusIntent,kiểm tra đơn này
1280,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,PaymentMethodIntent,shop có nhận momo không,ShippingTrackingIntent,shipper tới chưa
1281,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,CartViewIntent,xem giỏ hàng,OrderDetailIntent,xem chi tiết đơn này
1282,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,CartViewIntent,xem giỏ hàng,OrderStatusIntent,đơn này đang ở đâu
1283,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,CartViewIntent,xem giỏ hàng,ShippingTrackingIntent,đơn này giao tới đâu
1284,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,CartViewIntent,xem giỏ hàng,OrderCancelIntent,hủy đơn này
1285,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,đơn này giao tới đâu,CartViewIntent,xem giỏ hàng,OrderModifyIntent,sửa đơn này
